2087,14
2088,50
2089,5
2090,52
2092,14
2093,18
2094,50
2095,14
2096,39
2097,18
2098,18
2099,14
2100,18
2101,2
2102,39
2103,14
2104,14
2105,46
2106,18
2107,18
2108,50
2109,14
2110,14
2111,14
2113,50
2114,14
2115,14
2116,40
2117,3
2118,24
2119,14
2120,14
2121,14
2122,18
2123,39
2125,39
2126,14
2127,14
2128,56
2129,18
2130,14
2131,14
2132,14
2133,14
2135,14
2136,14
2137,46
2138,32
2139,2
2140,14
2141,14
2142,14
2143,39
2144,12
2146,18
2147,14
2148,41
2149,14
2150,14
2151,14
2152,2
2153,14
2154,18
2155,50
2156,14
2157,18
2158,13
2159,14
2160,14
2161,39
2162,14
2163,38
2164,50
2165,21
2166,50
2167,43
2168,50
2169,9
2170,39
2171,14
2172,14
2173,28
2175,14
2176,14
2177,18
2179,14
2180,38
2181,14
2182,14
2183,14
2184,14
2185,14
2186,50
2187,14
2188,40
2189,14
2190,9
2191,50
2194,18
2195,14
2196,14
2197,14
2198,24
2199,18
2200,39
2201,50
2202,24
2203,14
2204,14
2205,28
2206,18
2207,14
2208,14
2209,14
2210,39
2211,18
2213,14
2214,5
2215,14
2216,14
2217,14
2218,14
2219,14
2219,28
2220,14
2222,14
2223,21
2224,18
2225,50
2226,14
2227,10
2228,21
2229,14
2230,14
2231,3
2233,14
2234,18
2235,18
2236,14
2237,43
2238,14
2239,14
2240,18
2241,43
2243,14
2244,14
2245,32
2246,14
2247,14
2249,50
2250,14
2251,21
2252,14
2253,18
2254,14
2255,21
2256,14
2257,14
2258,40
2259,14
2260,50
2261,14
2262,14
2263,28
2264,40
2265,14
2266,14
2267,14
2268,24
2269,14
2270,39
2271,39
2273,14
2274,40
2275,14
2276,39
2277,14
2278,50
2279,14
2280,18
2281,56
2282,14
2283,50
2284,14
2285,14
2286,14
2287,14
2288,2
2289,14
2290,14
2291,14
2292,50
2293,14
2294,14
2295,18
2296,14
2297,39
2300,39
2301,39
2302,14
2303,14
2304,14
2305,14
2307,14
2308,14
2309,46
2310,14
2311,10
2312,39
2313,14
2314,14
2315,14
2316,14
2317,6
2318,8
2319,14
2320,14
2321,14
2322,50
2323,14
2324,14
2325,39
2326,21
2327,40
2328,46
2329,14
2330,14
2331,14
2332,14
2333,14
2334,14
2335,18
2336,39
2337,46
2338,50
2339,50
2340,14
2341,46
2343,24
2344,28
2346,14
2348,14
2349,18
2350,39
2351,28
2352,41
2353,39
2354,14
2355,24
2356,14
2357,14
2358,39
2359,46
2360,40
2361,18
2362,14
2363,39
2364,14
2365,14
2366,14
2367,14
2368,14
2369,14
2371,18
2372,14
2373,14
2374,14
2375,50
2376,39
2377,14
2378,14
2379,39
2381,39
2382,14
2383,14
2384,18
2385,39
2387,28
2388,14
2389,31
2390,14
2391,21
2392,3
2394,14
2395,38
2396,14
2397,14
2399,39
2400,39
2401,18
2402,24
2403,18
2405,14
2406,46
2407,50
2408,50
2409,50
2410,14
2411,14
2412,14
2413,50
2414,10
2415,14
2416,14
2417,28
2418,14
2419,14
2420,10
2421,14
2422,14
2423,50
2425,14
2426,21
2427,14
2428,39
2429,46
2430,39
2431,14
2432,14
2433,32
2434,43
2435,3
2436,50
2437,14
2438,24
2440,50
2441,27
2442,18
2443,14
2444,21
2445,54
2446,14
2447,50
2448,14
2449,14
2450,14
2451,50
2452,39
2454,38
2455,39
2456,14
2457,46
2458,14
2459,18
2461,27
2462,14
2463,14
2464,9
2465,21
2466,14
2467,14
2468,28
2470,39
2471,18
2472,24
2473,18
2474,14
2475,14
2476,14
2477,14
2478,14
2479,24
2480,14
2481,46
2482,14
2483,14
2484,18
2486,14
2487,14
2488,24
2489,23
2490,14
2491,14
2492,50
2493,39
2494,14
2496,14
2497,42
2498,18
2499,14
2500,14
2501,14
2502,3
2503,18
2504,18
2505,18
2506,14
2507,18
2508,14
2510,46
2511,43
2512,50
2513,14
2514,14
2515,14
2516,39
2517,14
2518,14
2519,18
2522,14
2524,3
2525,39
2526,24
2527,39
2528,14
2529,14
2530,14
2532,14
2533,14
2534,40
2535,43
2536,21
2537,10
2538,28
2539,39
2540,39
2541,18
2542,14
2543,14
2544,14
2545,14
2546,46
2547,39
2548,14
2549,39
2550,14
2551,14
2552,14
2553,46
2554,14
2555,14
2556,21
2558,14
2560,46
2561,14
2562,14
2563,14
2564,14
2565,39
2566,14
2567,14
2568,14
2569,14
2570,14
2571,39
2572,50
2573,14
2574,14
2575,14
2576,38
2577,24
2578,14
2579,40
2580,28
2581,14
2582,24
2583,46
2584,14
2585,14
2586,14
2587,39
2588,50
2589,50
2590,38
2591,50
2592,14
2593,50
2594,50
2595,14
2596,39
2597,14
2598,24
2599,46
2601,38
2602,14
2603,18
2604,18
2605,14
2606,14
2607,39
2608,14
2609,18
2610,18
2612,14
2613,42
2614,14
2615,39
2616,14
2617,14
2619,14
2620,14
2621,14
2622,28
2623,47
2625,14
2627,18
2628,38
2629,21
2630,14
2631,50
2632,32
2633,50
2634,14
2635,28
2636,21
2637,18
2638,2
2639,14
2640,14
2641,14
2642,18
2643,14
2644,14
2645,14
2646,14
2647,14
2650,48
2651,14
2652,14
2653,24
2655,43
2656,14
2657,18
2658,14
2659,14
2660,14
2661,50
2662,14
2663,14
2664,46
2665,50
2666,41
2667,18
2668,41
2669,14
2670,14
2671,18
2672,39
2673,14
2674,46
2676,14
2677,14
2678,14
2679,14
2680,14
2681,14
2682,24
2683,18
2685,18
2686,28
2687,28
2688,43
2691,14
2692,40
2693,18
2694,50
2696,18
2697,14
2698,14
2699,21
2701,39
2702,14
2703,14
2704,10
2705,43
2706,14
2707,14
2708,2
2709,14
2710,14
2711,14
2712,14
2713,14
2714,14
2715,14
2717,40
2718,14
2719,14
2720,11
2721,14
2722,39
2723,14
2724,24
2725,50
2726,24
2727,18
2728,18
2729,39
2730,18
2731,39
2732,14
2733,50
2734,14
2735,14
2736,19
2737,14
2738,21
2740,18
2741,50
2742,39
2743,21
2744,40
2745,38
2746,14
2747,14
2748,12
2749,14
2750,14
2751,38
2752,14
2753,18
2755,14
2756,14
2757,14
2758,14
2760,14
2761,18
2762,14
2763,14
2764,14
2766,18
2767,14
2768,14
2769,14
2770,39
2771,24
2772,18
2773,28
2774,18
2775,28
2777,28
2778,14
2780,14
2782,14
2783,18
2784,18
2785,18
2786,40
2787,14
2788,14
2789,24
2790,50
2791,14
2793,14
2794,14
2795,18
2796,50
2797,39
2798,21
2799,14
2800,50
2801,18
2802,14
2803,14
2804,14
2805,38
2806,14
2807,18
2808,7
2809,50
2810,14
2811,29
2813,18
2814,39
2815,14
2816,42
2817,39
2818,14
2819,14
2820,39
2821,21
2822,14
2824,14
2825,14
2827,3
2829,14
2830,14
2831,50
2832,14
2833,14
2834,14
2835,14
2836,14
2837,14
2838,50
2839,14
2840,14
2841,39
2842,14
2843,14
2844,50
2845,50
2846,14
2847,18
2848,18
2849,14
2850,14
2851,14
2852,39
2853,39
2854,10
2855,14
2856,14
2857,39
2858,14
2859,21
2860,14
2861,14
2862,39
2863,24
2864,3
2865,43
2866,14
2867,38
2868,50
2869,18
2870,14
2871,21
2873,38
2874,50
2875,39
2877,39
2878,14
2879,2
2881,14
2882,18
2883,14
2884,14
2885,14
2887,39
2889,14
2890,14
2891,13
2892,18
2893,14
2894,43
2896,39
2897,50
2898,38
2899,14
2900,14
2901,24
2902,4
2903,21
2904,14
2905,14
2906,46
2907,39
2908,14
2910,14
2911,21
2912,14
2913,14
2915,14
2916,14
2917,14
2918,24
2919,14
2920,14
2921,18
2922,14
2923,14
2924,14
2925,14
2926,54
2927,38
2928,56
2929,14
2930,24
2931,14
2932,40
2933,14
2934,24
2935,14
2937,18
2938,40
2940,3
2943,14
2944,43
2945,14
2947,14
2948,14
2950,18
2951,21
2952,14
2953,39
2954,14
2955,38
2956,14
2957,14
2958,39
2959,18
2960,14
2961,40
2962,18
2963,28
2964,14
2966,14
2967,14
2968,14
2969,40
2970,50
2973,56
2974,55
2975,13
2976,14
2977,14
2978,43
2979,12
2980,14
2981,50
2982,14
2983,50
2984,14
2985,14
2986,24
2987,18
2988,14
2989,14
2990,38
2991,14
2992,14
2993,14
2994,41
2995,43
2996,14
2997,18
2998,38
2999,14
3000,24
3001,14
3003,14
3004,42
3005,14
3006,14
3007,14
3008,40
3009,28
3010,28
3011,14
3012,14
3013,18
3014,14
3015,14
3016,50
3017,14
3018,50
3019,39
3020,50
3021,14
3022,14
3023,14
3024,18
3026,28
3027,38
3028,18
3029,18
3030,14
3031,37
3032,43
3033,12
3034,30
3035,32
3036,50
3037,50
3038,10
3039,50
3040,39
3041,28
3045,14
3046,3
3047,28
3048,38
3049,18
3050,14
3051,14
3052,39
3053,14
3054,50
3055,42
3056,14
3057,14
3058,47
3059,14
3060,14
3061,14
3062,40
3063,10
3065,50
3066,14
3067,14
3068,38
3069,40
3070,24
3072,14
3073,39
3074,43
3075,14
3076,50
3077,14
3079,18
3080,28
3081,39
3082,14
3083,18
3084,14
3085,14
3087,28
3088,14
3089,14
3091,14
3092,50
3093,14
3094,24
3095,18
3096,14
3097,24
3098,18
3099,50
3100,14
3101,39
3103,50
3104,14
3105,24
3106,24
3107,14
3108,14
3109,18
3110,14
3111,14
3113,21
3114,39
3115,39
3116,37
3117,10
3118,21
3119,38
3120,14
3121,43
3122,13
3123,39
3124,14
3125,50
3126,14
3127,14
3128,14
3129,21
3130,14
3131,14
3132,21
3133,39
3134,40
3135,30
3137,24
3138,21
3140,28
3141,40
3142,14
3143,14
3144,14
3145,50
3146,14
3147,14
3148,32
3149,14
3150,14
3151,14
3152,13
3153,14
3154,14
3155,14
3156,24
3157,28
3158,43
3159,39
3160,10
3161,24
3163,39
3164,2
3165,39
3166,14
3167,14
3168,14
3169,14
3172,21
3173,43
3174,14
3175,28
3176,14
3177,14
3178,24
3180,50
3181,10
3182,24
3183,14
3184,14
3187,14
3188,14
3190,24
3191,14
3192,14
3193,14
3194,38
